Date,Open,High,Low,Close,Adj Close,Volume
1993-01-22,11.59375,11.6875,11.4375,11.46875,5.947837,4384800
1993-01-25,11.5,11.5,11.25,11.25,5.834391,6014000
1993-01-26,11.3125,11.34375,10.875,10.90625,5.65612,8658400
1993-01-27,11,11.125,10.90625,11.0625,5.737149,5360000
1993-01-28,11.09375,11.3125,10.90625,10.96875,5.688532,5914000
1993-01-29,10.96875,11.03125,10.90625,11,5.704737,4711600
1993-02-01,11.09375,11.21875,10.96875,11,5.704737,4750000
1993-02-02,10.90625,11.03125,10.78125,10.875,5.639909,10696000
1993-02-03,10.875,11.3125,10.75,11.3125,5.866804,7908400
1993-02-04,11.375,11.46875,11.25,11.40625,5.915423,6658400
1993-02-05,11.46875,11.53125,11.15625,11.25,5.834391,6490000
1993-02-08,11.28125,11.34375,11.1875,11.21875,5.818181,4230000
1993-02-09,11.1875,11.25,11.09375,11.15625,5.81558,5131200
1993-02-10,11.3125,11.4375,11.25,11.375,5.929608,4556800
1993-02-11,11.4375,11.4375,11.21875,11.25,5.864448,7104400
1993-02-12,11.3125,11.34375,11.21875,11.25,5.864448,4918800
1993-02-16,11,11.0625,10.5,10.65625,5.554934,11484000
1993-02-17,10.625,10.71875,10.3125,10.5,5.473484,10429600
1993-02-18,10.875,10.875,10,10.375,5.408322,10274800
1993-02-19,10.46875,10.46875,10,10.15625,5.294293,13322000
1993-02-22,10.1875,10.1875,9.40625,9.78125,5.098813,16480400
1993-02-23,9.75,10.0625,9.59375,10.03125,5.229134,12177200
1993-02-24,10.125,10.6875,10.0625,10.5625,5.506062,13063600
1993-02-25,10.4375,10.65625,10.3125,10.40625,5.424614,6685600
1993-02-26,10.46875,10.71875,10.375,10.625,5.538643,5227600
1993-03-01,10.71875,10.84375,10.65625,10.71875,5.587517,4780000
1993-03-02,10.8125,10.9375,10.71875,10.875,5.668964,6370000
1993-03-03,10.875,10.9375,10.625,10.625,5.538643,5979200
1993-03-04,10.65625,10.65625,10.21875,10.34375,5.392035,7815600
1993-03-05,10.34375,10.46875,10.0625,10.09375,5.261712,9099600
1993-03-08,10.21875,10.625,10.125,10.59375,5.522352,7484400
1993-03-09,10.5,10.8125,10.5,10.78125,5.620093,8116000
1993-03-10,11,11.1875,10.84375,11.1875,5.831866,8547600
1993-03-11,11.15625,11.1875,10.9375,11.03125,5.750417,5136000
1993-03-12,10.84375,10.9375,10.75,10.90625,5.685259,4635200
1993-03-15,11,11.03125,10.78125,10.875,5.668964,2381600
1993-03-16,10.75,10.75,10.46875,10.5,5.473484,4079200
1993-03-17,10.34375,10.375,10,10.09375,5.261712,13178400
1993-03-18,10.125,10.25,10,10.0625,5.245423,7505200
1993-03-19,10.0625,10.09375,9.8125,9.8125,5.115099,11658000
1993-03-22,9.84375,9.9375,9.65625,9.875,5.147682,9407600
1993-03-23,9.9375,10.25,9.9375,10.15625,5.294293,6182000
1993-03-24,9.875,10,9.78125,9.875,5.147682,9204400
1993-03-25,9.9375,10.25,9.8125,10.25,5.343161,5504800
1993-03-26,10.21875,10.375,9.875,9.875,5.147682,4248000
1993-03-29,9.90625,10.1875,9.90625,10,5.212844,5356400
1993-03-30,10.03125,10.625,10.03125,10.5,5.473484,4653600
1993-03-31,10.6875,10.8125,10.625,10.65625,5.554934,9154400
1993-04-01,10.65625,10.65625,10.1875,10.1875,5.310583,4174000
1993-04-02,10.0625,10.15625,9.9375,10.03125,5.229134,7274800
1993-04-05,10.09375,10.40625,10.03125,10.34375,5.392035,4085600
1993-04-06,10.40625,10.46875,9.9375,10,5.212844,5304400
1993-04-07,10.03125,10.125,9.9375,9.9375,5.180262,4230400
1993-04-08,9.75,9.78125,9.59375,9.625,5.01736,9704400
1993-04-12,9.90625,10.125,9.875,10,5.212844,6088400
1993-04-13,10.0625,10.0625,9.75,9.84375,5.13139,4430800
1993-04-14,9.90625,10.03125,9.75,9.8125,5.115099,5146800
1993-04-15,9.875,9.875,9.59375,9.6875,5.049941,6532000
1993-04-16,9.75,9.875,9.65625,9.84375,5.13139,8316400
1993-04-19,9.875,10.375,9.875,10.375,5.408322,5142800
1993-04-20,10.28125,10.71875,10.25,10.625,5.538643,7819200
1993-04-21,10.625,10.6875,10.53125,10.5625,5.506062,4846400
1993-04-22,10.59375,10.59375,10.125,10.15625,5.294293,5128400
1993-04-23,10.0625,10.25,9.875,9.96875,5.196551,5922800
1993-04-26,9.96875,10.1875,9.65625,9.90625,5.163972,4707200
1993-04-27,10,10.6875,9.96875,10.6875,5.571226,674400
1993-04-28,10.625,10.8125,10.46875,10.65625,5.554934,5703200
1993-04-29,10.875,10.90625,10.53125,10.59375,5.522352,4112400
1993-04-30,10.78125,10.96875,10.6875,10.90625,5.685259,6404000
1993-05-03,11,11.25,10.9375,11.21875,5.848155,8130400
1993-05-04,11,11.15625,10.9375,11,5.734127,5400400
1993-05-05,11.0625,11.21875,11.03125,11.15625,5.81558,4637200
1993-05-06,11.15625,11.1875,10.90625,10.90625,5.685259,4566800
1993-05-07,10.96875,11,10.8125,10.8125,5.636383,2619200
1993-05-10,10.84375,11.09375,10.84375,10.96875,5.717838,4439600
1993-05-11,11.03125,11.21875,10.9375,11.21875,5.848155,3778000
1993-05-12,11.0625,11.09375,10.8125,10.875,5.702004,4427200
1993-05-13,10.84375,10.875,10.5625,10.59375,5.554536,4761600
1993-05-14,10.5625,10.84375,10.5625,10.8125,5.669231,3493200
1993-05-17,10.875,11,10.8125,10.9375,5.734771,6083200
1993-05-18,11,11,10.71875,10.9375,5.734771,4955600
1993-05-19,10.9375,11.25,10.8125,11.21875,5.882237,7164800
1993-05-20,11.21875,11.4375,11.125,11.375,5.964163,4411600
1993-05-21,11.21875,11.375,11.1875,11.28125,5.915009,6846400
1993-05-24,11.25,11.40625,11.1875,11.28125,5.915009,3140000
1993-05-25,11.28125,11.40625,11.15625,11.15625,5.849472,2542800
1993-05-26,11.28125,11.40625,11.09375,11.34375,5.947781,3534000
1993-05-27,11.375,11.375,11.0625,11.0625,5.800311,4104000
1993-05-28,10.96875,11.25,10.96875,11.15625,5.849472,3318000
1993-06-01,11.125,11.25,11.03125,11.1875,5.865852,2109200
1993-06-02,11.0625,11.125,10.96875,11.0625,5.800311,2872400
1993-06-03,10.96875,11,10.875,10.90625,5.718388,2842000
1993-06-04,10.8125,10.875,10.6875,10.71875,5.620077,3145600
1993-06-07,10.8125,10.90625,10.71875,10.71875,5.620077,2928800
1993-06-08,10.71875,10.84375,10.65625,10.75,5.636462,3686000
1993-06-09,10.8125,10.96875,10.75,10.84375,5.685617,4639600
1993-06-10,10.78125,11.15625,10.78125,11.125,5.833084,4727200
1993-06-11,11.15625,11.21875,11.09375,11.1875,5.865852,3788400
1993-06-14,11.21875,11.21875,11.09375,11.21875,5.882237,5504800
1993-06-15,11.15625,11.3125,11.09375,11.25,5.898624,4756800
1993-06-16,11.15625,11.375,11.15625,11.3125,5.931393,4780400
1993-06-17,11.28125,11.4375,11.28125,11.4375,5.996934,3402800
1993-06-18,11.125,11.15625,10.71875,10.71875,5.620077,11694000
1993-06-21,10.75,10.75,10.5625,10.625,5.57092,4406800
1993-06-22,10.59375,10.59375,10.3125,10.375,5.439839,5573600
1993-06-23,10.3125,10.375,10.1875,10.25,5.374298,7311600
1993-06-24,10.21875,10.53125,10.125,10.46875,5.488996,11357600
1993-06-25,10.4375,10.53125,10.40625,10.5,5.505381,3726800
1993-06-28,10.5,10.5625,10.28125,10.3125,5.407072,5189200
1993-06-29,10.3125,10.59375,10.25,10.5,5.505381,6245200
1993-06-30,10.375,10.46875,10.3125,10.375,5.439839,4250800
1993-07-01,10.3125,10.34375,10.0625,10.09375,5.292376,5523600
1993-07-02,10.03125,10.0625,9.90625,9.96875,5.226835,6163600
1993-07-06,9.96875,10.03125,9.90625,9.90625,5.194066,5318400
1993-07-07,9.875,10.03125,9.8125,9.90625,5.194066,6414400
1993-07-08,9.90625,10.1875,9.875,10.03125,5.259606,5238000
1993-07-09,10.03125,10.0625,9.90625,9.9375,5.21045,3777200
1993-07-12,9.9375,10,9.90625,9.96875,5.226835,2930800
1993-07-13,9.9375,10.15625,9.9375,10.15625,5.325145,3964000
1993-07-14,10.21875,10.3125,10,10.125,5.308762,3879600
1993-07-15,9.9375,9.96875,9.875,9.90625,5.194066,6535600
1993-07-16,9.84375,9.875,9.71875,9.8125,5.144908,8283600
1993-07-19,9.875,9.9375,9.625,9.875,5.177681,5571600
1993-07-20,9.90625,10.0625,9.84375,9.9375,5.21045,7488000
1993-07-21,9.96875,9.96875,9.5,9.5625,5.01383,9114000
1993-07-22,9.5625,9.5625,9.40625,9.5,4.98106,11098400
1993-07-23,9.5,9.59375,9.46875,9.59375,5.030214,5970800
1993-07-26,9.625,9.71875,9.5625,9.5625,5.01383,4011600
1993-07-27,9.59375,9.6875,9.4375,9.5,4.98106,4526000
1993-07-28,9.4375,9.5,9.375,9.40625,4.931906,5181200
1993-07-29,9.25,9.3125,9.0625,9.1875,4.817207,9770800
1993-07-30,9.125,9.25,9.03125,9.125,4.784437,8519200
1993-08-02,9.15625,9.34375,9.15625,9.34375,4.899134,6698800
1993-08-03,9.4375,9.53125,9.375,9.4375,4.948289,7831600
1993-08-04,9.40625,9.5,9.375,9.40625,4.931906,3796400
1993-08-05,9.40625,9.5,9.1875,9.25,4.849979,5424800
1993-08-06,9.25,9.4375,9.15625,9.375,4.91552,4828800
1993-08-09,9.34375,9.4375,9.03125,9.1875,4.817207,6515200
1993-08-10,9.125,9.1875,9.09375,9.125,4.784437,3452000
1993-08-11,9.03125,9.09375,8.90625,8.90625,4.703249,5537600
1993-08-12,8.9375,9.1875,8.9375,9.09375,4.802262,9810800
1993-08-13,9.09375,9.28125,9.09375,9.21875,4.868273,5916000
1993-08-16,9.25,9.375,9.21875,9.3125,4.917779,5492800
1993-08-17,9.34375,9.625,9.3125,9.625,5.082807,8600400
1993-08-18,9.875,10.03125,9.78125,10,5.280837,11580000
1993-08-19,10,10.1875,9.9375,10.09375,5.330345,10552000
1993-08-20,10.09375,10.25,9.9375,10.25,5.412857,7920000
1993-08-23,10.09375,10.09375,9.84375,10.09375,5.330345,5963200
1993-08-24,10,10.125,9.90625,10,5.280837,6214800
1993-08-25,10,10,9.84375,9.9375,5.247832,6465600
1993-08-26,9.90625,10.125,9.875,10.09375,5.330345,4480000
1993-08-27,10.0625,10.09375,10,10.09375,5.330345,2681200
1993-08-30,10.0625,10.21875,10.0625,10.125,5.346848,3563200
1993-08-31,10.125,10.25,10.09375,10.1875,5.379852,4353600
1993-09-01,10.15625,10.1875,10.0625,10.09375,5.330345,4815200
1993-09-02,10.3125,10.4375,10.1875,10.21875,5.396355,10130400
1993-09-03,10.1875,10.21875,9.96875,9.96875,5.264335,4372400
1993-09-07,9.9375,9.96875,9.84375,9.84375,5.198324,3710800
1993-09-08,9.65625,9.71875,9.5,9.59375,5.066305,9828800
1993-09-09,9.59375,9.78125,9.59375,9.6875,5.11581,5472800
1993-09-10,9.6875,9.75,9.59375,9.6875,5.11581,3396400
1993-09-13,9.71875,9.75,9.625,9.65625,5.099309,4101600
1993-09-14,9.59375,9.875,9.5625,9.84375,5.198324,6722000
1993-09-15,9.6875,9.78125,9.59375,9.75,5.148814,5065600
1993-09-16,9.75,9.78125,9.625,9.6875,5.11581,3247600
1993-09-17,9.53125,9.875,9.53125,9.78125,5.165318,10787200
1993-09-20,9.75,9.84375,9.4375,9.46875,5.000293,4744400
1993-09-21,9.40625,9.84375,9.40625,9.71875,5.132314,6912000
1993-09-22,9.78125,9.84375,9.625,9.8125,5.18182,4871600
1993-09-23,9.875,10,9.78125,9.90625,5.231329,7790400
1993-09-24,9.84375,9.9375,9.75,9.78125,5.165318,4571600
1993-09-27,9.8125,9.90625,9.71875,9.90625,5.231329,4148800
1993-09-28,9.90625,9.96875,9.78125,9.8125,5.18182,3400000
1993-09-29,9.75,9.90625,9.6875,9.875,5.214828,3485600
1993-09-30,9.84375,10,9.8125,9.84375,5.198324,3748400
1993-10-01,9.8125,9.90625,9.71875,9.78125,5.165318,3255600
1993-10-04,9.78125,9.8125,9.625,9.65625,5.099309,4269200
1993-10-05,9.6875,9.9375,9.65625,9.875,5.214828,4006400
1993-10-06,9.875,9.96875,9.84375,9.84375,5.198324,4442800
1993-10-07,9.84375,9.90625,9.8125,9.90625,5.231329,4145200
1993-10-08,9.9375,9.9375,9.78125,9.84375,5.198324,2416000
1993-10-11,9.8125,10.09375,9.8125,9.96875,5.264335,4657600
1993-10-12,10.0625,10.0625,9.9375,10,5.280837,5269200
1993-10-13,10,10.1875,9.96875,10.0625,5.313845,3784400
1993-10-14,10.125,10.21875,10.0625,10.1875,5.379852,4693200
1993-10-15,10.1875,10.34375,10.15625,10.3125,5.445864,7598800
1993-10-18,10.34375,10.59375,10.3125,10.40625,5.495372,7526400
1993-10-19,10.4375,10.46875,10.28125,10.34375,5.462368,3544400
1993-10-20,10.34375,10.53125,10.21875,10.53125,5.56138,4681200
1993-10-21,10.59375,10.65625,10.53125,10.65625,5.627391,5449600
1993-10-22,10.65625,10.65625,10.34375,10.4375,5.511873,5280800
1993-10-25,10.375,10.53125,10.3125,10.5,5.544879,3064000
1993-10-26,10.5,10.5,10.34375,10.375,5.478868,2092400
1993-10-27,10.375,10.40625,10.28125,10.40625,5.495372,2517200
1993-10-28,10.40625,10.53125,10.34375,10.4375,5.511873,3701600
1993-10-29,10.4375,10.59375,10.40625,10.53125,5.56138,4172400
1993-11-01,10.53125,10.78125,10.5,10.6875,5.643896,4585600
1993-11-02,10.65625,10.71875,10.59375,10.6875,5.643896,3572400
1993-11-03,10.75,10.875,10.65625,10.6875,5.643896,6396400
1993-11-04,10.71875,10.71875,10.59375,10.59375,5.594388,3518400
1993-11-05,10.53125,10.6875,10.46875,10.65625,5.627391,4320800
1993-11-08,10.6875,10.84375,10.625,10.78125,5.693399,3729600
1993-11-09,10.71875,10.78125,10.625,10.71875,5.694732,4392400
1993-11-10,10.65625,10.90625,10.625,10.875,5.777748,3858800
1993-11-11,10.9375,10.96875,10.71875,10.78125,5.727937,4176800
1993-11-12,10.8125,10.9375,10.78125,10.84375,5.761141,3757600
1993-11-15,10.84375,10.9375,10.75,10.90625,5.794349,3470000
1993-11-16,10.90625,11.09375,10.90625,11.0625,5.877362,4175600
1993-11-17,11.03125,11.0625,10.84375,10.96875,5.827555,3588800
1993-11-18,10.84375,11.125,10.8125,11.125,5.910565,4226400
1993-11-19,11.0625,11.15625,10.90625,11.125,5.910565,7179600
1993-11-22,11,11.21875,10.9375,11.1875,5.943772,5209200
1993-11-23,11.25,11.34375,11.0625,11.28125,5.99358,7602000
1993-11-24,11.375,11.40625,11.125,11.1875,5.943772,4490400
1993-11-26,11.125,11.15625,11,11.03125,5.860758,1218000
1993-11-29,11.0625,11.15625,10.96875,11.0625,5.877362,3638000
1993-11-30,10.96875,11,10.875,10.90625,5.794349,3786400
1993-12-01,10.9375,11.0625,10.875,11,5.844156,3261200
1993-12-02,10.96875,11.15625,10.96875,11.0625,5.877362,3039200
1993-12-03,11,11.1875,10.9375,11.1875,5.943772,2734000
1993-12-06,11.1875,11.375,11.1875,11.34375,6.026783,3686800
1993-12-07,11.375,11.375,11.25,11.28125,5.99358,3614800
1993-12-08,11.25,11.375,11.15625,11.34375,6.026783,3360000
1993-12-09,11.34375,11.375,11.03125,11.0625,5.877362,5018000
1993-12-10,11.0625,11.09375,10.875,10.875,5.777748,3851600
1993-12-13,10.8125,10.84375,10.6875,10.75,5.711335,3928000
1993-12-14,10.75,10.78125,10.625,10.65625,5.661524,4023600
1993-12-15,10.59375,10.9375,10.59375,10.8125,5.744538,4676800
1993-12-16,10.90625,10.9375,10.65625,10.75,5.711335,5982800
1993-12-17,10.6875,10.78125,10.59375,10.78125,5.727937,7274000
1993-12-20,10.65625,10.75,10.59375,10.65625,5.661524,4404400
1993-12-21,10.65625,10.78125,10.625,10.65625,5.661524,4138000
1993-12-22,10.65625,10.75,10.59375,10.71875,5.694732,3636000
1993-12-23,10.75,10.96875,10.71875,10.875,5.777748,3955200
1993-12-27,10.84375,11.125,10.8125,11.09375,5.893965,2914800
1993-12-28,11.03125,11.21875,11.03125,11.15625,5.92717,3744400
1993-12-29,11.21875,11.28125,11.15625,11.1875,5.943772,3341200
1993-12-30,11.25,11.25,11.15625,11.25,5.976978,3266000
1993-12-31,11.21875,11.28125,11.1875,11.21875,5.960374,2891200
1994-01-03,11.1875,11.3125,11.125,11.3125,6.010182,4688800
1994-01-04,11.28125,11.34375,11.1875,11.28125,5.99358,3927200
1994-01-05,11.25,11.25,11.125,11.25,5.976978,4404400
1994-01-06,11.25,11.25,11,11.03125,5.860758,3830000
1994-01-07,11.03125,11.15625,10.9375,11.15625,5.92717,3578800
1994-01-10,11.125,11.4375,11.125,11.375,6.043386,6096800
1994-01-11,11.3125,11.34375,11.125,11.125,5.910565,4131200
1994-01-12,11.1875,11.21875,11.03125,11.09375,5.893965,4070400
1994-01-13,11.03125,11.0625,10.9375,10.9375,5.81095,3318400
1994-01-14,10.9375,11.0625,10.9375,10.9375,5.81095,3126800
1994-01-17,10.90625,11.125,10.90625,11.03125,5.860758,2978000
1994-01-18,11.09375,11.09375,10.90625,10.90625,5.794349,4479600
1994-01-19,10.875,10.90625,10.5625,10.71875,5.694732,6401200
1994-01-20,10.5625,10.59375,10.34375,10.40625,5.528705,5903200
1994-01-21,10.375,10.5,10.34375,10.46875,5.561911,7953200
1994-01-24,10.4375,10.4375,10.09375,10.09375,5.362675,5983200
1994-01-25,10.125,10.375,10.03125,10.21875,5.429087,7643200
1994-01-26,10.25,10.5,10.25,10.46875,5.561911,3475600
1994-01-27,10.53125,10.625,10.40625,10.59375,5.628319,3767200
1994-01-28,10.59375,10.6875,10.4375,10.625,5.644923,4043600
1994-01-31,10.59375,10.71875,10.5,10.59375,5.628319,4602000
1994-02-01,10.5625,10.65625,10.40625,10.53125,5.595114,4575600
1994-02-02,10.53125,10.6875,10.5,10.65625,5.661524,4584000
1994-02-03,10.625,10.65625,10.53125,10.59375,5.628319,5547600
1994-02-04,10.59375,10.6875,10.46875,10.5,5.578512,4955600
1994-02-07,10.4375,10.5625,10.375,10.40625,5.528705,5728400
1994-02-08,10.4375,10.6875,10.21875,10.65625,5.661524,5638000
1994-02-09,10.46875,10.59375,10.34375,10.40625,5.562635,4162000
1994-02-10,10.375,10.5,10.3125,10.34375,5.529225,379600
1994-02-11,10.3125,10.46875,10.28125,10.46875,5.596046,2917600
1994-02-14,10.40625,10.5625,10.40625,10.53125,5.629453,4659600
1994-02-15,10.53125,10.625,10.5,10.5625,5.646158,2671600
1994-02-16,10.5,10.78125,10.375,10.4375,5.579338,6378400
1994-02-17,10.5,10.625,10.3125,10.3125,5.512522,5212000
1994-02-18,10.3125,10.46875,10.28125,10.375,5.545927,5713200
1994-02-22,10.3125,10.40625,10.21875,10.3125,5.512522,3882400
1994-02-23,10.3125,10.46875,10.15625,10.25,5.479109,5032400
1994-02-24,10.21875,10.375,10.09375,10.125,5.412292,5667200
1994-02-25,10.15625,10.28125,10.09375,10.15625,5.428996,4104400
1994-02-28,10.21875,10.25,10,10.03125,5.362179,4117600
1994-03-01,10.03125,10.09375,9.96875,10.09375,5.395587,4094000
1994-03-02,10,10.21875,9.96875,10.0625,5.378883,3930000
1994-03-03,10.03125,10.0625,9.90625,9.9375,5.312063,3926000
1994-03-04,9.875,9.96875,9.84375,9.9375,5.312063,3050000
1994-03-07,9.9375,10.03125,9.90625,9.90625,5.29536,3870800
1994-03-08,9.9375,10.09375,9.90625,9.9375,5.312063,4325600
1994-03-09,9.96875,10.09375,9.90625,10.03125,5.362179,4560000
1994-03-10,10.0625,10.125,9.90625,9.90625,5.29536,3905600
1994-03-11,9.96875,10,9.875,9.90625,5.29536,2806800
1994-03-14,9.90625,9.96875,9.84375,9.9375,5.312063,2894000
1994-03-15,9.90625,9.96875,9.875,9.96875,5.32877,3546800
1994-03-16,9.96875,9.96875,9.84375,9.875,5.278658,3512000
1994-03-17,9.8125,9.875,9.71875,9.84375,5.26195,3253600
1994-03-18,9.84375,9.90625,9.75,9.875,5.278658,11464400
1994-03-21,9.875,10,9.78125,9.875,5.278658,4795200
1994-03-22,9.8125,9.875,9.75,9.78125,5.228542,4194000
1994-03-23,9.78125,9.84375,9.625,9.625,5.145019,4406400
1994-03-24,9.625,9.78125,9.625,9.65625,5.161725,6700000
1994-03-25,9.78125,9.875,9.65625,9.65625,5.161725,4653600
1994-03-28,9.65625,9.71875,9.65625,9.71875,5.195134,3377200
1994-03-29,9.6875,9.75,9.5,9.5,5.078203,5040000
1994-03-30,9.5,9.625,9.28125,9.28125,4.961269,6394000
1994-03-31,9.28125,9.5,9,9.4375,5.044793,7767600
1994-04-04,9.125,9.40625,9.125,9.21875,4.927861,7373200
1994-04-05,9.28125,9.4375,9.21875,9.28125,4.961269,5222400
1994-04-06,9.3125,9.3125,9.15625,9.1875,4.911155,4074400
1994-04-07,9.21875,9.3125,9.0625,9.28125,4.961269,4254000
1994-04-08,9.1875,9.34375,9.15625,9.34375,4.994677,4091600
1994-04-11,9.6875,9.875,9.625,9.6875,5.178427,12405600
1994-04-12,9.6875,9.9375,9.65625,9.875,5.278658,7364400
1994-04-13,9.90625,9.9375,9.78125,9.9375,5.312063,5355600
1994-04-14,9.90625,9.96875,9.75,9.75,5.211838,4268800
1994-04-15,9.75,9.875,9.71875,9.8125,5.245248,5163200
1994-04-18,9.8125,9.875,9.625,9.71875,5.195134,4147200
1994-04-19,9.71875,10.09375,9.65625,10.09375,5.395587,5705600
1994-04-20,10.0625,10.15625,10,10.125,5.412292,6361600
1994-04-21,10.15625,10.28125,10.09375,10.21875,5.462405,4994800
1994-04-22,10.21875,10.21875,10.03125,10.0625,5.378883,4230800
1994-04-25,10.03125,10.0625,9.96875,10.03125,5.362179,2595200
1994-04-26,10.03125,10.125,9.875,10.0625,5.378883,3555200
1994-04-28,10.21875,10.46875,10.1875,10.40625,5.562635,7102000
1994-04-29,10.375,10.4375,10.28125,10.34375,5.529225,4057200
1994-05-02,10.34375,10.59375,10.3125,10.5,5.612748,5723600
1994-05-03,10.59375,10.59375,10.40625,10.40625,5.562635,4828400
1994-05-04,10.40625,10.53125,10.40625,10.4375,5.579338,3226800
1994-05-05,10.4375,10.4375,10.3125,10.34375,5.529225,2950400
1994-05-06,10.28125,10.34375,10.1875,10.1875,5.445702,3709600
1994-05-09,10.15625,10.28125,10.125,10.1875,5.445702,2170800
1994-05-10,10.25,10.46875,10.21875,10.40625,5.562635,4674800
1994-05-11,10.34375,10.65625,10.3125,10.59375,5.70259,7092400
1994-05-12,10.625,10.8125,10.5,10.5,5.652126,6908800
1994-05-13,10.5,10.6875,10.46875,10.625,5.719413,3591200
1994-05-16,10.6875,10.78125,10.625,10.6875,5.753059,2651200
1994-05-17,10.65625,10.875,10.5625,10.8125,5.820343,4313200
1994-05-18,10.78125,10.875,10.625,10.8125,5.820343,3716400
1994-05-19,10.84375,10.875,10.75,10.84375,5.837165,3001200
1994-05-20,10.75,10.84375,10.6875,10.8125,5.820343,8610000
1994-05-23,10.84375,10.96875,10.8125,10.9375,5.887632,3611200
1994-05-24,10.875,10.96875,10.8125,10.90625,5.870813,5543200
1994-05-25,10.8125,11.03125,10.8125,11,5.921275,4382800
1994-05-26,11,11.21875,10.9375,11.03125,5.938097,3530400
1994-05-27,11.03125,11.15625,11.03125,11.125,5.988562,3380000
1994-05-31,11.09375,11.125,11.03125,11.0625,5.954919,3178400
1994-06-01,11.03125,11.0625,10.90625,11,5.921275,5386800
1994-06-02,11.03125,11.0625,10.9375,10.9375,5.887632,2818000
1994-06-03,10.90625,10.96875,10.875,10.9375,5.887632,2200000
1994-06-06,11,11,10.6875,10.6875,5.753059,3746800
1994-06-07,10.625,10.90625,10.625,10.875,5.853991,2908800
1994-06-08,10.90625,10.96875,10.8125,10.84375,5.837165,2290400
1994-06-09,10.90625,11.03125,10.875,10.96875,5.904455,4372800
1994-06-10,11,11.03125,10.84375,10.84375,5.837165,2928800
1994-06-13,10.8125,10.9375,10.8125,10.90625,5.870813,2192400
1994-06-14,10.9375,11,10.90625,10.9375,5.887632,3513200
1994-06-15,10.96875,11,10.8125,10.84375,5.837165,3140800
1994-06-16,10.90625,10.9375,10.84375,10.9375,5.887632,2332400
1994-06-17,10.9375,10.96875,10.875,10.90625,5.870813,10474000
1994-06-20,10.84375,10.9375,10.8125,10.90625,5.870813,2965600
1994-06-21,10.90625,11.03125,10.84375,10.96875,5.904455,4372000
1994-06-22,10.9375,10.96875,10.84375,10.84375,5.837165,3046000
1994-06-23,10.84375,10.875,10.75,10.8125,5.820343,3121200
1994-06-24,10.84375,10.84375,10.625,10.65625,5.736235,2972000
1994-06-27,10.625,10.75,10.5625,10.6875,5.753059,2741200
1994-06-28,10.65625,10.8125,10.625,10.8125,5.820343,3275200
1994-06-29,10.75,10.96875,10.75,10.875,5.853991,3407200
1994-06-30,10.90625,10.9375,10.6875,10.71875,5.769879,3558000
1994-07-01,10.78125,10.78125,10.65625,10.71875,5.769879,1865600
1994-07-05,10.65625,10.78125,10.65625,10.6875,5.753059,2627200
1994-07-06,10.65625,10.6875,10.59375,10.59375,5.70259,2829200
1994-07-07,10.625,10.6875,10.5625,10.625,5.719413,3600800
1994-07-08,10.59375,10.6875,10.59375,10.6875,5.753059,3137200
1994-07-11,10.6875,10.78125,10.625,10.75,5.786701,2791600
1994-07-12,10.75,10.78125,10.625,10.65625,5.736235,4075600
1994-07-13,10.625,10.65625,10.5625,10.59375,5.70259,3798000
1994-07-14,10.59375,10.78125,10.5625,10.75,5.786701,2687200
1994-07-15,10.6875,10.9375,10.6875,10.9375,5.887632,6471600
1994-07-18,10.9375,11,10.90625,10.90625,5.870813,3047600
1994-07-19,10.90625,10.9375,10.875,10.90625,5.870813,2128800
1994-07-20,11.09375,11.21875,11.0625,11.1875,6.022206,8473600
1994-07-21,11.1875,11.625,11.09375,11.59375,6.24089,11175200
1994-07-22,11.625,11.625,11.34375,11.34375,6.106313,7607600
1994-07-25,11.375,11.71875,11.34375,11.6875,6.291357,7807600
1994-07-26,11.6875,11.71875,11.59375,11.65625,6.274533,6071200
1994-07-27,11.65625,11.84375,11.5625,11.84375,6.375464,8239200
1994-07-28,11.8125,11.90625,11.71875,11.75,6.324997,6659200
1994-07-29,11.75,11.78125,11.625,11.75,6.324997,5158000
1994-08-01,11.75,11.8125,11.71875,11.75,6.324997,4634800
1994-08-02,11.71875,11.8125,11.65625,11.78125,6.341817,5154000
1994-08-03,11.8125,12.0625,11.8125,12,6.459575,8472400
1994-08-04,12,12.1875,12,12.125,6.526862,6480400
1994-08-05,12.125,12.125,11.96875,11.96875,6.442751,4181600
1994-08-08,12,12,11.875,11.90625,6.409107,4272000
1994-08-09,11.90625,12,11.875,11.96875,6.442751,4073200
1994-08-10,11.96875,12.125,11.9375,12.125,6.566639,5408800
1994-08-11,12.09375,12.1875,11.90625,11.9375,6.465092,5654800
1994-08-12,11.9375,12.15625,11.9375,12.15625,6.583561,4657600
1994-08-15,12.15625,12.375,12.09375,12.375,6.702033,7172000
1994-08-16,12.375,12.46875,12.21875,12.375,6.702033,12664400
1994-08-17,12.375,12.375,12.28125,12.3125,6.66818,8651600
1994-08-18,12.25,12.28125,12.03125,12.03125,6.515862,4426800
1994-08-19,12.09375,12.28125,12.0625,12.25,6.634333,6097200
1994-08-22,12.1875,12.28125,12.15625,12.28125,6.651259,3937600
1994-08-23,12.25,12.25,12.09375,12.15625,6.583561,4518800
1994-08-24,12.15625,12.34375,12.0625,12.3125,6.66818,6729200
1994-08-25,12.3125,12.34375,12.21875,12.25,6.634333,9976000
